"sequence","category","product_hint","source_filename","file_name","relative_path","public_url","bytes","sha256"
"00291","cartoes-e-papelaria","tag cartela para brincos semaninha 68x98mm em papel cartao 250g 4x0 sem enobrecimento faca padrao","00291_524x524-100-tag-cartela-para-brincos-semaninha-68x98mm-em-papel-cartao-250g-4x0-sem-enobrecimento-faca-padrao_73062.webp","00291-tag-cartela-para-brincos-semaninha-68x98mm-em-papel-car.webp","cartoes-e-papelaria/00291-tag-cartela-para-brincos-semaninha-68x98mm-em-papel-car.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00291-tag-cartela-para-brincos-semaninha-68x98mm-em-papel-car.webp","2444","3cfcd8fc30050743d7ee8bf29b8ac907ed4b7246f67596ccecd78346a99564ba"
"00292","personalizados-e-brindes","tag cartela para chaveiro 45x110mm em couche brilho 250g 4x0 verniz total brilho frente faca padrao","00292_524x524-100-tag-cartela-para-chaveiro-45x110mm-em-couche-brilho-250g-4x0-verniz-total-brilho-frente-faca-padrao_77177.webp","00292-tag-cartela-para-chaveiro-45x110mm-em-couche-brilho-250.webp","personalizados-e-brindes/00292-tag-cartela-para-chaveiro-45x110mm-em-couche-brilho-250.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/personalizados-e-brindes/00292-tag-cartela-para-chaveiro-45x110mm-em-couche-brilho-250.webp","15362","b71ef9406bda0bda3b9418678f38920763609f8c84cdc8545d3e7595db9bb785"
"00293","personalizados-e-brindes","tag cartela para chaveiro 45x110mm em papel cartao 250g 4x0 sem enobrecimento faca padrao","00293_524x524-100-tag-cartela-para-chaveiro-45x110mm-em-papel-cartao-250g-4x0-sem-enobrecimento-faca-padrao_73050.webp","00293-tag-cartela-para-chaveiro-45x110mm-em-papel-cartao-250g.webp","personalizados-e-brindes/00293-tag-cartela-para-chaveiro-45x110mm-em-papel-cartao-250g.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/personalizados-e-brindes/00293-tag-cartela-para-chaveiro-45x110mm-em-papel-cartao-250g.webp","2376","4e6dc749350f2219ce1bef11594db5d7b37bd55b2ec1922121897a95c37c7f9d"
"00294","cartoes-e-papelaria","tag cartela pezinho para tornozeleira 48x115mm em papel cartao 250g 4x0 sem enobrecimento faca padrao","00294_524x524-100-tag-cartela-pezinho-para-tornozeleira-48x115mm-em-papel-cartao-250g-4x0-sem-enobrecimento-faca-padrao_73063.webp","00294-tag-cartela-pezinho-para-tornozeleira-48x115mm-em-papel.webp","cartoes-e-papelaria/00294-tag-cartela-pezinho-para-tornozeleira-48x115mm-em-papel.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00294-tag-cartela-pezinho-para-tornozeleira-48x115mm-em-papel.webp","2384","15060b30477a51ad5540283d2d6fa4c3899fbb0f05e73decf3b4ecf7a5452e4f"
"00295","cartoes-e-papelaria","tag nuvem para laco ou presilha 70x88mm em couche brilho 250g 4x0 verniz total brilho frente faca padrao","00295_524x524-100-tag-nuvem-para-laco-ou-presilha-70x88mm-em-couche-brilho-250g-4x0-verniz-total-brilho-frente-faca-padrao_77183.webp","00295-tag-nuvem-para-laco-ou-presilha-70x88mm-em-couche-brilh.webp","cartoes-e-papelaria/00295-tag-nuvem-para-laco-ou-presilha-70x88mm-em-couche-brilh.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00295-tag-nuvem-para-laco-ou-presilha-70x88mm-em-couche-brilh.webp","9846","91fac180ab841a5301cec0d8f443a40b57ff7a201f1756a6a9291ab4535139fe"
"00296","cartoes-e-papelaria","tag nuvem para laco ou presilha 70x88mm em papel cartao 250g 4x0 sem enobrecimento faca padrao","00296_524x524-100-tag-nuvem-para-laco-ou-presilha-70x88mm-em-papel-cartao-250g-4x0-sem-enobrecimento-faca-padrao_73047.webp","00296-tag-nuvem-para-laco-ou-presilha-70x88mm-em-papel-cartao.webp","cartoes-e-papelaria/00296-tag-nuvem-para-laco-ou-presilha-70x88mm-em-papel-cartao.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00296-tag-nuvem-para-laco-ou-presilha-70x88mm-em-papel-cartao.webp","2002","e15404c67d026397baca9f5b8a4dea0b8e267d3487127fdbf1b9b7569d4f6b9f"
"00297","cartoes-e-papelaria","tag preco 20x40mm em kraft 280g 1x0 sem enobrecimento faca padrao","00297_524x524-100-tag-preco-20x40mm-em-kraft-280g-1x0-sem-enobrecimento-faca-padrao_43640_967.webp","00297-tag-preco-20x40mm-em-kraft-280g-1x0-sem-enobrecimento-f.webp","cartoes-e-papelaria/00297-tag-preco-20x40mm-em-kraft-280g-1x0-sem-enobrecimento-f.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00297-tag-preco-20x40mm-em-kraft-280g-1x0-sem-enobrecimento-f.webp","7520","d33e62f77df0e7cfee836cd5ac4c40e7fd1951bc49834a325589c996b6b32de1"
"00298","diversos","tornozeleira 115x48mm em kraft 280g 1x0 sem enobrecimento faca padrao","00298_524x524-100-tornozeleira-115x48mm-em-kraft-280g-1x0-sem-enobrecimento-faca-padrao_43820_246.webp","00298-tornozeleira-115x48mm-em-kraft-280g-1x0-sem-enobrecimen.webp","diversos/00298-tornozeleira-115x48mm-em-kraft-280g-1x0-sem-enobrecimen.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00298-tornozeleira-115x48mm-em-kraft-280g-1x0-sem-enobrecimen.webp","14462","f9a1d57f1fa0705ff279be77ded2b208312ba1a517ea53c6c8bd27267ed250e4"
"00299","cartoes-e-papelaria","cartao de visita 88x48mm em couche fosco 300g 4x4 laminacao fosca e verniz localizado frente e verso refile","00299_524x524-1000-cartao-de-visita-88x48mm-em-couche-fosco-300g-4x4-laminacao-fosca-e-verniz-localizado-frente-e-verso-refile_4627.webp","00299-cartao-de-visita-88x48mm-em-couche-fosco-300g-4x4-lamin.webp","cartoes-e-papelaria/00299-cartao-de-visita-88x48mm-em-couche-fosco-300g-4x4-lamin.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00299-cartao-de-visita-88x48mm-em-couche-fosco-300g-4x4-lamin.webp","8038","05565afdf5ca0c2ff0e75dea4a5147ac62cf03e1b98863635e2f881d53274357"
"00300","diversos","cartela para bijuterias 98x71mm em couche brilho 250g 4x0 verniz total brilho frente faca padrao","00300_524x524-1000-cartela-para-bijuterias-98x71mm-em-couche-brilho-250g-4x0-verniz-total-brilho-frente-faca-padrao_42524_767.webp","00300-cartela-para-bijuterias-98x71mm-em-couche-brilho-250g-4.webp","diversos/00300-cartela-para-bijuterias-98x71mm-em-couche-brilho-250g-4.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00300-cartela-para-bijuterias-98x71mm-em-couche-brilho-250g-4.webp","12304","ec7e851a56d2ccdc9488e7a256753056b2d4f4944ee51ff930ce388fc181a4be"
"00301","diversos","mapa guia personalizado 100x210mm em couche brilho 90g 4x4 sem enobrecimento dobra sanfona dobra cruzada","00301_524x524-1000-mapa-guia-personalizado-100x210mm-em-couche-brilho-90g-4x4-sem-enobrecimento-dobra-sanfona-dobra-cruzada_66973.webp","00301-mapa-guia-personalizado-100x210mm-em-couche-brilho-90g.webp","diversos/00301-mapa-guia-personalizado-100x210mm-em-couche-brilho-90g.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00301-mapa-guia-personalizado-100x210mm-em-couche-brilho-90g.webp","17136","7cc2a2d586ff5b5b56452e0da7ac200740f9703413c0792c0e229708f00fa44f"
"00302","cartoes-e-papelaria","postal mascote 98x178mm em couche brilho 250g 4x4 verniz total brilho frente corte personalizado","00302_524x524-1000-postal-mascote-98x178mm-em-couche-brilho-250g-4x4-verniz-total-brilho-frente-corte-personalizado_129907.webp","00302-postal-mascote-98x178mm-em-couche-brilho-250g-4x4-verni.webp","cartoes-e-papelaria/00302-postal-mascote-98x178mm-em-couche-brilho-250g-4x4-verni.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00302-postal-mascote-98x178mm-em-couche-brilho-250g-4x4-verni.webp","25790","a742329b474beee9f9e6f8716f3481bfce4b1644d2012f4d29f22433c2a6eb5e"
"00303","adesivos-e-rotulos","praguinha eleicoes 68x68mm em adesivo couche brilho 80g 4x0 sem enobrecimento cartela meio corte circular","00303_524x524-1000-praguinha-eleicoes-68x68mm-em-adesivo-couche-brilho-80g-4x0-sem-enobrecimento-cartela-meio-corte-circular_129748.webp","00303-praguinha-eleicoes-68x68mm-em-adesivo-couche-brilho-80g.webp","adesivos-e-rotulos/00303-praguinha-eleicoes-68x68mm-em-adesivo-couche-brilho-80g.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/adesivos-e-rotulos/00303-praguinha-eleicoes-68x68mm-em-adesivo-couche-brilho-80g.webp","14564","ff9473bc559f1d6b8e4ac3dc2065ddf8f5da6476623faed312dacd4bfee31bfe"
"00304","embalagens","sacola para joalheria m 205x65mm em kraft 135g 1x0 sem enobrecimento faca padrao com alca nylon preta 35cm com pontei","00304_524x524-1000-sacola-para-joalheria-m-205x65mm-em-kraft-135g-1x0-sem-enobrecimento-faca-padrao-com-alca-nylon-preta-35cm-com-pontei","00304-sacola-para-joalheria-m-205x65mm-em-kraft-135g-1x0-sem.webp","embalagens/00304-sacola-para-joalheria-m-205x65mm-em-kraft-135g-1x0-sem.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00304-sacola-para-joalheria-m-205x65mm-em-kraft-135g-1x0-sem.webp","4530","8a22b4dfb48afcde42d2c26ff700f37de009b58526f334d17fa046abda987189"
"00305","diversos","tabloide 270x200mm em couche brilho 90g 4x4 sem enobrecimento refile","00305_524x524-1000-tabloide-270x200mm-em-couche-brilho-90g-4x4-sem-enobrecimento-refile_21884_82.webp","00305-tabloide-270x200mm-em-couche-brilho-90g-4x4-sem-enobrec.webp","diversos/00305-tabloide-270x200mm-em-couche-brilho-90g-4x4-sem-enobrec.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00305-tabloide-270x200mm-em-couche-brilho-90g-4x4-sem-enobrec.webp","7232","cd8de031ef229b05e46eeb936cec0e9c9077f4d9c76bdfa76bb8990770b1d1b0"
"00306","diversos","santinho 69x100mm em couche brilho 90g 4x4 sem enobrecimento refile","00306_524x524-10000-santinho-69x100mm-em-couche-brilho-90g-4x4-sem-enobrecimento-refile_129727.webp","00306-santinho-69x100mm-em-couche-brilho-90g-4x4-sem-enobreci.webp","diversos/00306-santinho-69x100mm-em-couche-brilho-90g-4x4-sem-enobreci.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00306-santinho-69x100mm-em-couche-brilho-90g-4x4-sem-enobreci.webp","15004","99d48f7b2f9bbf031089568f03d6ca328fef87c920f4f6ed53fc20b5c6b3001c"
"00307","embalagens","sacola para eventos g 590x420x120mm em duplex 190g 4x0 verniz de protecao brilho frente alca nylon preta 35cm faca pad","00307_524x524-125-sacola-para-eventos-g-590x420x120mm-em-duplex-190g-4x0-verniz-de-protecao-brilho-frente-alca-nylon-preta-35cm-faca-pad","00307-sacola-para-eventos-g-590x420x120mm-em-duplex-190g-4x0.webp","embalagens/00307-sacola-para-eventos-g-590x420x120mm-em-duplex-190g-4x0.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00307-sacola-para-eventos-g-590x420x120mm-em-duplex-190g-4x0.webp","9098","f9fd613b4d130e58274c91ec6f8a6eef890bebcc1f33dc6bed7188a23c38f6bd"
"00308","embalagens","sacola vertical g 378x520x150mm em kraft 125g 1x0 sem enobrecimento alca nylon preta 35cm faca padrao","00308_524x524-125-sacola-vertical-g-378x520x150mm-em-kraft-125g-1x0-sem-enobrecimento-alca-nylon-preta-35cm-faca-padrao_41107.webp","00308-sacola-vertical-g-378x520x150mm-em-kraft-125g-1x0-sem-e.webp","embalagens/00308-sacola-vertical-g-378x520x150mm-em-kraft-125g-1x0-sem-e.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00308-sacola-vertical-g-378x520x150mm-em-kraft-125g-1x0-sem-e.webp","19976","1e9a8dca4ebe5fd8d140872c7564cbcfdc7d5c23d1c77ea7e1aca90aac115e18"
"00309","diversos","foto polaroid 75x100mm em premium 210g 4x0 brilhante refile","00309_524x524-15-foto-polaroid-75x100mm-em-premium-210g-4x0-brilhante-refile_66298.webp","00309-foto-polaroid-75x100mm-em-premium-210g-4x0-brilhante-re.webp","diversos/00309-foto-polaroid-75x100mm-em-premium-210g-4x0-brilhante-re.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00309-foto-polaroid-75x100mm-em-premium-210g-4x0-brilhante-re.webp","25834","80fc69cc166d8049a4669086e026d506efd9ece1cdf1cd7013cb4f2b2d8eb9ea"
"00310","diversos","foto polaroid com ima personalizado 75x100mm em manta magnetica 03mm 1665g 4x0 brilhante refile","00310_524x524-15-foto-polaroid-com-ima-personalizado-75x100mm-em-manta-magnetica-03mm-1665g-4x0-brilhante-refile_66299.webp","00310-foto-polaroid-com-ima-personalizado-75x100mm-em-manta-m.webp","diversos/00310-foto-polaroid-com-ima-personalizado-75x100mm-em-manta-m.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00310-foto-polaroid-com-ima-personalizado-75x100mm-em-manta-m.webp","27018","c59921a3fa88e9a47878c3a448ff6cdca7ac21373378fbc38a661dc9a1a5d014"
"00311","cartoes-e-papelaria","bloco anamnese estetica corporal 148x210mm em sulfite 90g 4x0 sem enobrecimento blocagem com 100 folhas","00311_524x524-2-bloco-anamnese-estetica-corporal-148x210mm-em-sulfite-90g-4x0-sem-enobrecimento-blocagem-com-100-folhas_66717_177.webp","00311-bloco-anamnese-estetica-corporal-148x210mm-em-sulfite-9.webp","cartoes-e-papelaria/00311-bloco-anamnese-estetica-corporal-148x210mm-em-sulfite-9.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00311-bloco-anamnese-estetica-corporal-148x210mm-em-sulfite-9.webp","13434","fcc2e362dc9786d29437684823e0cafe419d6ef34a73919e9434a6727552c390"
"00312","cartoes-e-papelaria","bloco anamnese podologia 148x210mm em sulfite 90g 4x0 sem enobrecimento blocagem com 100 folhas","00312_524x524-2-bloco-anamnese-podologia-148x210mm-em-sulfite-90g-4x0-sem-enobrecimento-blocagem-com-100-folhas_66741_636.webp","00312-bloco-anamnese-podologia-148x210mm-em-sulfite-90g-4x0-s.webp","cartoes-e-papelaria/00312-bloco-anamnese-podologia-148x210mm-em-sulfite-90g-4x0-s.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00312-bloco-anamnese-podologia-148x210mm-em-sulfite-90g-4x0-s.webp","16238","49de862282938ab620b2a4ef74260ac398ded35f4fdd12bc029dbcf819885290"
"00313","festas-e-eventos","kit de amostra artigos para festas 225x310mm em pasta 250g 4x0 sem enobrecimento","00313_524x524-2-kit-de-amostra-artigos-para-festas-225x310mm-em-pasta-250g-4x0-sem-enobrecimento_12727_821.webp","00313-kit-de-amostra-artigos-para-festas-225x310mm-em-pasta-2.webp","festas-e-eventos/00313-kit-de-amostra-artigos-para-festas-225x310mm-em-pasta-2.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/festas-e-eventos/00313-kit-de-amostra-artigos-para-festas-225x310mm-em-pasta-2.webp","22998","819cfc485cd0a8ba59d8fabbee31344e81ba2ee5f8329e8a4d3bca73e9a18053"
"00314","diversos","manual dos padrinhos 100x100mm em kraft 280g 1x0 sem enobrecimento furo 7mm","00314_524x524-2-manual-dos-padrinhos-100x100mm-em-kraft-280g-1x0-sem-enobrecimento-furo-7mm_81957.webp","00314-manual-dos-padrinhos-100x100mm-em-kraft-280g-1x0-sem-en.webp","diversos/00314-manual-dos-padrinhos-100x100mm-em-kraft-280g-1x0-sem-en.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00314-manual-dos-padrinhos-100x100mm-em-kraft-280g-1x0-sem-en.webp","19066","7e675d3b0fbce87d9b918b2a24dc7cdd819bed687d7d4e71fa2bccccc06f298a"
"00315","cartoes-e-papelaria","receituario 100x1 148x210mm em sulfite 75g 1x0 sem enobrecimento blocagem com 100 folhas","00315_524x524-2-receituario-100x1-148x210mm-em-sulfite-75g-1x0-sem-enobrecimento-blocagem-com-100-folhas_21442_599.webp","00315-receituario-100x1-148x210mm-em-sulfite-75g-1x0-sem-enob.webp","cartoes-e-papelaria/00315-receituario-100x1-148x210mm-em-sulfite-75g-1x0-sem-enob.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00315-receituario-100x1-148x210mm-em-sulfite-75g-1x0-sem-enob.webp","4040","1967547a3bca681ba72072570bc9af3c2e7cfa1b7f80a30a7b603dfbbd12e03f"
"00316","embalagens","sacola fundo largo m 220x167mm em offset 180g 4x0 sem enobrecimento faca padrao com alca papel torcido branca","00316_524x524-200-sacola-fundo-largo-m-220x167mm-em-offset-180g-4x0-sem-enobrecimento-faca-padrao-com-alca-papel-torcido-branca_41364_20","00316-sacola-fundo-largo-m-220x167mm-em-offset-180g-4x0-sem-e.webp","embalagens/00316-sacola-fundo-largo-m-220x167mm-em-offset-180g-4x0-sem-e.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00316-sacola-fundo-largo-m-220x167mm-em-offset-180g-4x0-sem-e.webp","6272","07f0e65258575db623c24c10059ab3bdb8e871a0403adc8879945bd7069dc46f"
"00317","diversos","aviso de porta 85x195mm em kraft 280g 4x4 sem enobrecimento faca padrao","00317_524x524-25-aviso-de-porta-85x195mm-em-kraft-280g-4x4-sem-enobrecimento-faca-padrao_41407_645.webp","00317-aviso-de-porta-85x195mm-em-kraft-280g-4x4-sem-enobrecim.webp","diversos/00317-aviso-de-porta-85x195mm-em-kraft-280g-4x4-sem-enobrecim.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00317-aviso-de-porta-85x195mm-em-kraft-280g-4x4-sem-enobrecim.webp","11376","a64d5f3f80bf554413971a48d0e018d21cbab6c7d10e943ced5c71fd31d70058"
"00318","diversos","bandeirola 231x125mm em couche brilho 250g 4x4 verniz total brilho frente e verso faca padrao","00318_524x524-25-bandeirola-231x125mm-em-couche-brilho-250g-4x4-verniz-total-brilho-frente-e-verso-faca-padrao_54799.webp","00318-bandeirola-231x125mm-em-couche-brilho-250g-4x4-verniz-t.webp","diversos/00318-bandeirola-231x125mm-em-couche-brilho-250g-4x4-verniz-t.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00318-bandeirola-231x125mm-em-couche-brilho-250g-4x4-verniz-t.webp","10646","ce9ad6fe84ff9c497651376c3dde580ccede7557791ad9c67c7850239e335675"
"00319","embalagens","caixa de cone 216x232mm em vita solid 250g 4x0 sem enobrecimento faca padrao","00319_524x524-25-caixa-de-cone-216x232mm-em-vita-solid-250g-4x0-sem-enobrecimento-faca-padrao_11258_686.webp","00319-caixa-de-cone-216x232mm-em-vita-solid-250g-4x0-sem-enob.webp","embalagens/00319-caixa-de-cone-216x232mm-em-vita-solid-250g-4x0-sem-enob.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00319-caixa-de-cone-216x232mm-em-vita-solid-250g-4x0-sem-enob.webp","8246","538dcb0a5a86c9bc7dce178a4604a14337f8708f21b3368ed9ca4d9bc1707470"
"00320","embalagens","caixa de guloseimas 266x430mm em couche brilho 250g 4x0 sem enobrecimento faca padrao","00320_524x524-25-caixa-de-guloseimas-266x430mm-em-couche-brilho-250g-4x0-sem-enobrecimento-faca-padrao_11228_906.webp","00320-caixa-de-guloseimas-266x430mm-em-couche-brilho-250g-4x0.webp","embalagens/00320-caixa-de-guloseimas-266x430mm-em-couche-brilho-250g-4x0.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/embalagens/00320-caixa-de-guloseimas-266x430mm-em-couche-brilho-250g-4x0.webp","5766","d054c8a05956d8dc601cc058a5142057681068e77e6269bd19fa769350fc89f0"
